time,Core_P_in,Core_P_out,Core_T_in,Core_T_out,Core_vel_in,HX_Tin_p,HX_Tout_p,hx_j1:pressure,hx_j1:rho,hx_j1:temperature,hx_j1:velocity,hx_j2:pressure,hx_j2:rho,hx_j2:temperature,hx_j2:velocity,j1:pressure,j1:rho,j1:temperature,j1:velocity,j2:pressure,j2:rho,j2:temperature,j2:velocity,j3:pressure,j3:rho,j3:temperature,j3:velocity,j4:pressure,j4:rho,j4:temperature,j4:velocity,j5:pressure,j5:rho,j5:temperature,j5:velocity,j_c_up:pressure,j_c_up:rho,j_c_up:temperature,j_c_up:velocity,j_dn_pl:pressure,j_dn_pl:rho,j_dn_pl:temperature,j_dn_pl:velocity,j_ip_c:pressure,j_ip_c:rho,j_ip_c:temperature,j_ip_c:velocity,j_up_ps1:pressure,j_up_ps1:rho,j_up_ps1:temperature,j_up_ps1:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
175.1,175108.83162298,138050.76202667,906.53997174132,936.57356902185,0.21760767522412,937.29298406562,907.62259102632,122678.45280254,1994.2428971635,858.55389925506,1.6132140533017,124648.60394936,1994.2436011822,858.55245659394,1.6132140533015,80756.127596546,2180.0766671534,937.24792321463,5.9605861728166,86098.324532459,2180.0495988951,937.29608737528,6.0781991549614,83372.497697954,2196.7261200049,907.62256226886,6.0318980020502,103716.17756795,2196.7296096049,907.61635301626,6.0318779798946,98334.016491477,2196.7329481199,907.6104125981,6.031877877302,137618.50361662,2180.4554764311,936.57388535397,0.6667593285714,174680.95214248,2196.9316450117,907.25685940985,0.66167841084195,174679.8409871,2197.3353934306,906.53844585301,0.66167779838054,128332.06360765,2180.1075598823,937.19295394615,0.66675987072577,97112.30519242,43909.58,2180.0643643414,937.26981433917,5.9605865523794
175.3,175109.15314243,138051.0425292,906.57550799799,936.50780140416,0.21760473471429,937.26311594752,907.62763925197,122678.29238697,1994.2420123248,858.55571244923,1.6132139555501,124648.44776389,1994.2425377952,858.5546356656,1.6132139555505,80756.824813094,2180.0965316035,937.21257721795,5.9605056575844,86099.056716458,2180.0663884981,937.2662126368,6.0781171436464,83373.481762297,2196.7232804554,907.62761484803,6.0318277832416,103717.56201614,2196.7262418646,907.62234543662,6.0317962436123,98335.643046944,2196.7291070098,907.61724731345,6.0317961550984,137618.78850973,2180.4924370909,936.50811905543,0.66675029109245,174681.28703281,2196.9141879957,907.28792171581,0.66166946681542,174680.17800124,2197.3154224226,906.57398145445,0.6616688570846,128332.21679,2180.1304483713,937.15222709741,0.66675085683421,97112.941313455,43909.58,2180.0828867209,937.23685636856,5.9605060803325
175.5,175109.50620974,138051.37912761,906.61213639201,936.4422882589,0.21760157981844,937.22978085837,907.63184675142,122678.14693442,1994.2414182143,858.55692988877,1.6132136222063,124648.3060268,1994.2417597845,858.55622994974,1.6132136222065,80757.593166446,2180.1183823749,937.17369684187,5.9604193355895,86099.83517647,2180.0851266885,937.23287066106,6.0780292126816,83374.520177026,2196.720913558,907.63182640923,6.0317528526206,103719.0294402,2196.7233833858,907.62743169788,6.0317085495209,98337.357202464,2196.7258122814,907.62310981957,6.0317084739672,137619.13036488,2180.5292561622,936.44260469363,0.66674060720342,174681.65414721,2196.8973928861,907.31780625243,0.66165986896818,174680.54752811,2197.2948378588,906.6106087922,0.66165926383776,128332.42158844,2180.1552957457,937.10801468737,0.66674119340503,97113.629823862,43909.58,2180.1033869928,937.20037901635,5.9604198020655
175.7,175109.88992213,138051.77101814,906.64978468152,936.37757139029,0.21759820679154,937.19292398044,907.63525573236,122678.01660264,1994.2411239785,858.55753283099,1.6132130406889,124648.17889334,1994.2412757602,858.55722180281,1.6132130406897,80758.434858425,2180.1422081915,937.13130215039,5.9603271054261,86100.661478425,2180.1058442374,937.19600669503,6.0779352574229,83375.61350219,2196.7189955425,907.63523924815,6.0316732089784,103720.58126136,2196.7209996406,907.6316732374,6.0316147946544,98339.160379275,2196.7230224095,907.6280740044,6.0316147311302,137619.52845283,2180.5656291968,936.37788399153,0.66673026607679,174682.0526084,2196.8812775594,907.34648121098,0.66164960593986,174680.94867158,2197.2736802434,906.6482557946,0.66164900728369,128332.67806464,2180.1820474446,937.06041379966,0.666730869202,97114.372804254,43909.58,2180.1258725089,937.16036920126,5.9603276155913
175.9,175110.30275488,138052.21661925,906.68834057679,936.31420170463,0.2175946139941,937.152537365,907.63788735625,122677.90168121,1994.241139442,858.55750114352,1.6132121974786,124648.0666486,1994.2410951381,858.55759193007,1.6132121974794,80759.351453194,2180.1679695636,937.08546340989,5.9602289233188,86101.536963773,2180.1285455731,937.15561285929,6.0778352319176,83376.761406559,2196.7175144595,907.63787462721,6.0315889035784,103722.21770383,2196.7190662103,907.63511350478,6.0315149345072,98341.052524256,2196.7207039902,907.63219930578,6.0315148822948,137619.98125928,2180.6012466099,936.31450781165,0.6667192632931,174682.48091123,2196.8658625397,907.37391007169,0.66163867280356,174681.3799009,2197.2520125877,906.68681034218,0.66163808246464,128332.98558813,2180.2106200233,937.0095729122,0.66671987943145,97115.172001967,43909.58,2180.1503230707,937.11686286344,5.9602294765142
176.1,175110.74256145,138052.71355944,906.72765657625,936.25273085012,0.21759080210923,937.10866229565,907.63973973168,122677.80259388,1994.2414748809,858.55681376872,1.6132110785151,124647.96971062,1994.2412279313,858.55731981285,1.6132110785147,80760.343791107,2180.1955982077,937.03630212157,5.9601248087745,86102.462680352,2180.1532074458,937.1117305234,6.0777291547029,83377.962623106,2196.716471309,907.63973076685,6.0315000420286,103723.937687,2196.7175704379,907.63777502154,6.0314089890697,98343.031977845,2196.7188339551,907.63552677025,6.0314089477184,137620.4864704,2180.635798377,936.25302779901,0.66670760148027,174682.93691883,2196.851170931,907.40005172417,0.66162707171446,174681.83905026,2197.2299177151,906.72612506218,0.66162649147975,128333.34281552,2180.2409012425,936.95569173929,0.66670822638658,97116.028748887,43909.58,2180.1766900228,937.06994657872,5.9601254037212
176.3,175111.20660186,138053.25870253,906.76755680101,936.19370215806,0.21758677431485,937.06139083524,907.64078699373,122677.71989363,1994.2421407633,858.55544925551,1.6132096696677,124647.88862484,1994.2416845127,858.5563841953,1.6132096696668,80761.41192987,2180.2249969357,936.98399121764,5.960014849426,86103.439318762,2180.179778079,937.0644518167,6.0776171137397,83379.214922342,2196.7158805627,907.64078191687,6.0314067856394,103725.73876646,2196.7165125399,907.63965740227,6.0312970475057,98345.095406744,2196.717401188,907.63807617798,6.031297016856,137621.04099759,2180.6689791241,936.19398732367,0.66669529082276,174683.41789311,2196.8372276805,907.42486177846,0.66161481243569,174682.32334767,2197.2074944216,906.76602416082,0.66161424400702,128333.74770301,2180.2727505856,936.8990203104,0.66669591996992,97116.943901866,43909.58,2180.2048958298,937.01975831003,5.9600154841847
176.5,175111.69155785,138053.84815859,906.80784523455,936.13764105454,0.21758253642494,937.01086645755,907.64097954208,122677.65425226,1994.2431474779,858.55338631587,1.6132079571496,124647.82405368,1994.2424753491,858.55476362894,1.6132079571496,80762.55507889,2180.2560399575,936.92875452401,5.9598992046268,86104.467147548,2180.2081767882,937.01392030569,6.0774992701663,83380.515109844,2196.7157700313,907.64097859201,6.0313093517571,103727.61707946,2196.7159061715,907.6407363497,6.0311792720401,98347.237736695,2196.7164075582,907.63984420251,6.0311792523075,137621.6409859,2180.7004935127,936.13791189906,0.66668234948305,174683.92050781,2196.8240582462,907.44829493551,0.66160191277072,174682.8294305,2197.1848528033,906.80631173792,0.66160135774363,128334.19750237,2180.3060001523,936.8398573802,0.66668297811593,97117.917769077,43909.58,2180.2348340994,936.96648736762,5.9598998766503
176.7,175112.19359641,138054.47735249,906.84831487828,936.0850451641,0.21757809699671,936.95728393724,907.64024536863,122677.60645225,1994.2445050416,858.55060442296,1.6132059280633,124647.77676807,1994.2436107226,858.55243704386,1.6132059280643,80763.771571482,2180.2885735931,936.87086549269,5.959778108475,86105.545956085,2180.2382940621,936.96033085043,6.0773758613513,83381.859037597,2196.7161801218,907.64024889358,6.0312080137562,103729.56733365,2196.7157783439,907.64096380092,6.0310559009058,98349.452154879,2196.7158683793,907.64080359555,6.0310558925949,137622.2818811,2180.7300618029,936.0852992831,0.66666880390937,174684.44091236,2196.8116868366,907.47030811993,0.66158839887002,174683.35340902,2197.1621091718,906.84678083314,0.66158785871652,128334.68881471,2180.3404559662,936.77854810277,0.6666694271107,97118.950069235,43909.58,2180.2663700259,936.91037361936,5.959778814577
176.9,175112.70840549,138055.14106141,906.88875684944,936.03637422808,0.21757346741448,936.90088849336,907.63849232784,122677.5773636,1994.2462227923,858.54708444203,1.6132035707998,124647.74762547,1994.2451004319,858.54938436078,1.6132035707995,80765.058819548,2180.3224173629,936.81064526173,5.9596518717459,86106.674996286,2180.2699920428,936.90392874954,6.0772472028754,83383.24163188,2196.7171625665,907.63850077137,6.0311031004426,103731.58280215,2196.7161687332,907.64026915796,6.0309272504291,98351.730106421,2196.7158122613,907.6409034497,6.0309272543943,137622.95846639,2180.7574255173,936.03660939988,0.66665468905481,174684.97476673,2196.8001344215,907.49086401869,0.66157430548043,174683.89090343,2197.1393809494,906.88722250995,0.661573781533,128335.21761093,2180.3758996339,936.71548107852,0.66665530181195,97120.039869398,43909.58,2180.2993412197,936.85170601473,5.9596526081437
177.1,175113.23126735,138055.83350658,906.92896870967,935.99204022629,0.21756866191947,936.84197418443,907.63561120045,122677.56793512,1994.2483090787,858.54280926503,1.6132008755913,124647.73755965,1994.2469534867,858.54558711747,1.6132008755918,80766.413310112,2180.3573654678,936.74846002169,5.9595208830406,86107.852933141,2180.3031054156,936.84500815722,6.0771136897346,83384.65693203,2196.7187786994,907.63562508999,6.0309949950124,103733.65535404,2196.7171284305,907.63856151163,6.0307937161854,98354.061352683,2196.7162803467,907.64007055742,6.0307937335556,137623.66495233,2180.7823529931,935.99225446068,0.66664004849587,174685.51731526,2196.7894167176,907.50993466617,0.66155967605303,174684.43711737,2197.1167819012,906.92743433943,0.66155916949767,128335.77930409,2180.4120904197,936.65108466241,0.6666406457779,97121.185553978,43909.58,2180.3335589365,936.79082039766,5.9595216453934
177.3,175113.75712405,138056.54842713,906.96876188071,935.95239798925,0.21756369763238,936.78088170116,907.6314793981,122677.5791608,1994.2507709448,858.5377644573,1.6131978348703,124647.74754906,1994.2491777853,858.54102912846,1.6131978348708,80767.8305838,2180.3931886653,936.68471767745,5.9593856091176,86109.077794452,2180.3374426687,936.78390984217,6.0769757967083,83386.098137571,2196.7210973792,907.63149932519,6.0308841339407,103735.77549232,2196.7187182466,907.63573265731,6.0306557732734,98356.434034982,2196.7173250172,907.63821171324,6.0306558054424,137624.39504984,2180.8046446613,935.95258957064,0.66662493446537,174686.06345236,2196.7795423516,907.52750471248,0.66154456278624,174684.98690506,2197.0944180491,906.96722767063,0.66154407465705,128336.36880498,2180.4487677142,936.58582257251,0.6666255113018,97122.384782321,43909.58,2180.3688096773,936.72809665964,5.9593863925224
177.5,175114.28067943,138057.27920688,907.00796720967,935.91773667877,0.2175585945106,936.71799538995,907.62596521044,122677.61206194,1994.2536138138,858.53193890617,1.6131944437082,124647.77859811,1994.2517798084,858.53569711403,1.613194443708,80769.305292367,2180.4296365168,936.61986384903,5.9592465937297,86110.346992545,2180.3727877509,936.72101823688,6.0768340772105,83387.557660037,2196.7241926018,907.62599181174,6.0307710058052,103737.93244396,2196.7210066333,907.63166079476,6.0305139752002,98358.834808091,2196.7190081336,907.63521684416,6.0305140237852,137625.14209611,2180.8241378345,935.91790420905,0.66660940771294,174686.607824,2196.7705114332,907.54357396223,0.66152902650008,174685.534873,2197.0723845176,907.00643324277,0.66152855767656,128336.98062727,2180.485653909,936.52018877408,0.66660995927912,97123.634516125,43909.58,2180.4048571855,936.66395518597,5.959247392837
177.7,175114.79641173,138058.01890625,907.04643864224,935.88827248352,0.21755337530807,936.65373964292,907.61893229472,122677.66766193,1994.2568411803,858.52532545013,1.6131907002099,124647.83171242,1994.2547643041,858.529581344,1.6131907002105,80770.831082632,2180.46644006,936.55437711747,5.9591044567236,86111.657121146,2180.4089021116,936.65675780848,6.0766891622937,83389.027214162,2196.7281409798,907.61896622818,6.0306561463333,103740.11418657,2196.7240673329,907.62621471015,6.0303689529161,98361.248889044,2196.7213989167,907.63096278164,6.0303690196594,137625.89908596,2180.8407108168,935.88841491677,0.66659353740707,174687.1448415,2196.7623146407,907.55815900232,0.66151313652085,174686.07539403,2197.050763427,907.04490493412,0.66151268773281,128337.60889904,2180.5224576807,936.45470163575,0.66659405910571,97124.930854347,43909.58,2180.4414448362,936.59885260471,5.9591052657196
177.9,175115.29872738,138058.76043874,907.08405501314,935.86414288073,0.21754806547567,936.58857456049,907.61024411958,122677.74696003,1994.2604543144,858.5179214868,1.6131866058336,124647.90787376,1994.2581339795,858.5226762715,1.6131866058337,80772.400729801,2180.5033148786,936.48876356117,5.9589598910353,86113.004065828,2180.4455271343,936.59158872896,6.0765417577593,83390.497866086,2196.7330192425,907.61028604529,6.0305401384945,103742.30760118,2196.7279768731,907.61925823293,6.0302214117313,98363.66027466,2196.7245715755,907.6253174814,6.0302214985253,137626.65884789,2180.854286132,935.86425955162,0.66657740079387,174687.66883366,2196.754932967,907.57129365306,0.6614969703584,174686.6027607,2197.0296229606,907.08252142247,0.6614965421886,128338.24751763,2180.5588777193,936.38989729654,0.66657788834515,97126.269138876,43909.58,2180.4782984339,936.53327680795,5.9589607037735
178.1,175115.78201859,138059.4966599,907.12071964976,935.84540286276,0.21754269299587,936.52299088392,907.59976835248,122677.85089661,1994.2644519712,858.50972956719,1.6131821656526,124648.00800542,1994.2618892056,858.51498113606,1.6131821656515,80774.006138127,2180.5399645996,936.42355053452,5.9588136585654,86114.382950437,2180.482386981,936.52600181315,6.076392639845,83391.960114623,2196.7389017735,907.5998189084,6.0304236079916,103744.4985657,2196.7328120311,907.61065474894,6.0300721272039,98366.051888549,2196.7286027956,907.61814449177,6.0300722359222,137627.41413369,2180.8648326515,935.84549350264,0.66656108273491,174688.17410701,2196.7483381714,907.58302816468,0.66148061322564,174687.11124463,2197.0090174935,907.11918595467,0.66148020611529,128338.89022021,2180.5946068707,936.32632229413,0.66656153225543,97127.643917388,43909.58,2180.5151294159,936.46774125291,5.958814468591
178.3,175116.240864,138060.22059047,907.15635853845,935.83202342961,0.21753728812208,936.45750425008,907.58738132463,122677.9803215,1994.2688301493,858.50075789072,1.6131773884628,124648.1329415,1994.2660277541,858.50650050384,1.6131773884621,80775.638575595,2180.5760848127,936.35927969265,5.9586665828625,86115.788377579,2180.5191918368,936.46051274588,6.0762426478029,83393.403950093,2196.7458580965,907.58744110949,6.0303072227896,103746.67219586,2196.738647331,907.60027165309,6.0299219375653,98368.405905967,2196.7335691902,907.60930749068,6.0299220700914,137628.15784188,2180.8723664441,935.83208817771,0.66654467489638,174688.6551432,2196.7424938841,907.59342725243,0.66146415722423,174687.59529723,2196.9889886826,907.15482440817,0.66146377148603,128339.53078663,2180.6293367083,936.26452543009,0.66654508297695,97129.049161329,43909.58,2180.5516384847,936.40277849699,5.9586673835167
178.5,175116.66981149,138060.92522412,907.19091689657,935.82389257639,0.21753188323575,936.3926485921,907.57297230995,122678.13599096,1994.2735818745,858.49102074898,1.6131722870859,124648.28342399,1994.2705445545,858.49724476533,1.6131722870852,80777.288198343,2180.6113674151,936.29649926145,5.9585195454914,86117.213692775,2180.5556416003,936.39565551549,6.0760926802727,83394.819091847,2196.7539504755,907.57304185845,6.0301916732307,103748.8127741,2196.7455525724,907.58798474667,6.0297717401446,98370.703643132,2196.739544786,907.59867475801,6.0297718982556,137628.88282638,2180.8769502323,935.82393197103,0.66652827534551,174689.10638743,2196.7373573636,907.60256696871,0.6614477009331,174688.04933281,2196.9695673398,907.18938195761,0.66144733675476,128340.16282994,2180.6627624465,936.20504902758,0.66652863912433,97130.477655214,43909.58,2180.5875196658,936.33893297899,5.9585203300083
178.7,175117.06383423,138061.60400956,907.22435495619,935.82081899259,0.21752651248944,936.32896888718,907.55644735198,122678.31852347,1994.2786969945,858.48053894579,1.6131668784577,124648.4600596,1994.2754314796,858.48723057467,1.6131668784584,80778.944710745,2180.6455053339,936.2357556337,5.958373476141,86118.651794261,2180.5914299737,936.33197513575,6.0759436851549,83396.194975335,2196.7632317595,907.55652711826,6.0300776815481,103750.90418393,2196.7535904424,907.57368248686,6.0296224811509,98372.926165408,2196.7465985661,907.58612354791,6.0296226664639,137629.58238088,2180.8786913166,935.8208339563,0.66651198745508,174689.52269871,2196.7328817769,907.61053064613,0.66143134830173,174688.46818578,2196.9507758479,907.22281877595,0.66143100576043,128340.78026442,2180.6945881613,936.14841964176,0.66651230467517,97131.921702189,43909.58,2180.6224647724,936.27675307407,5.9583742377225
178.9,175117.41837008,138062.25091554,907.25664321459,935.82253842764,0.21752121133149,936.26701314364,907.53773256343,122678.52835887,1994.2841619853,858.46934019404,1.6131611834439,124648.66327975,1994.2806771529,858.47648124413,1.6131611834443,80780.597446333,2180.678197594,936.17758435226,5.9582293398245,86120.095161662,2180.6262489636,936.27001963765,6.0757966466391,83397.520847496,2196.7737435273,907.53782290524,6.029965993397,103752.93010473,2196.7628143424,907.55726985345,6.0294751428962,98375.05453947,2196.7547921214,907.5715442679,6.0294753568319,137630.2503055,2180.877738008,935.82253023489,0.66649591848582,174689.89939249,2196.7290188541,907.61740417411,0.66141520721644,174688.84715089,2196.9326307926,907.2551053512,0.66141488628753,128341.37736092,2180.7245322286,936.09513838334,0.6664961875409,97133.373159733,43909.58,2180.6561682424,936.21678248685,5.9582300717995
179.1,175117.72908637,138062.8602065,907.28775782058,935.82872270418,0.21751601621155,936.20732372561,907.51677700721,122678.76576238,1994.2899598223,858.4574593806,1.6131552269566,124648.89334571,1994.2862667799,858.46502709034,1.6131552269566,80782.234875987,2180.7091546367,936.12250064645,5.9580881288958,86121.535068785,2180.6597937557,936.21033139554,6.0756525769835,83398.786083102,2196.7855144682,907.5168781704,6.0298573520049,103754.87400208,2196.7732664725,907.53867175717,6.0293307355359,98377.069767471,2196.7641775056,907.55484429615,6.0293309792637,137630.88068488,2180.8742745685,935.82869293858,0.66648017869797,174690.23200899,2196.7257217023,907.62327099238,0.66139938860667,174689.18174946,2196.9151455718,907.28621784371,0.66139908917089,128341.94851182,2180.7523328334,936.04567111488,0.66648039866981,97134.822796413,43909.58,2180.6883322807,936.15955110193,5.9580888247658
179.3,175117.99233318,138063.42691952,907.31767640844,935.83899108228,0.2175109640627,936.1504281598,907.4935551301,122679.03078933,1994.2960699316,858.44493866474,1.6131490378753,124649.15031282,1994.2921820399,858.45290565601,1.6131490378747,80783.845340465,2180.7381037955,936.07098968779,5.9579508488621,86122.96246306,2180.691767878,936.15343793955,6.075512502168,83399.980209636,2196.7985590116,907.49366723916,6.029752504779,103756.71961833,2196.7849762061,907.51783593217,6.029190282723,98378.953455154,2196.7747953413,907.53595134999,6.029190557107,137631.46836962,2180.8685148313,935.83894158129,0.66646487979202,174690.5167629,2196.7229476724,907.62820698859,0.66138400485985,174689.46818341,2196.898332733,907.31613392697,0.66138372671963,128342.48870887,2180.7777534455,936.00043870903,0.66646505045812,97136.261062452,43909.58,2180.718672248,936.10556539509,5.957951502502
179.5,175118.2051075,138063.94683656,907.34637488216,935.85292372373,0.21750609173615,936.09682956291,907.46806871222,122679.32326034,1994.3024682393,858.4318273784,1.6131426487892,124649.4340072,1994.298401074,858.44016173361,1.6131426487905,80785.417036997,2180.7647947917,936.02349681193,5.9578185030465,86124.367862633,2180.721888592,936.09984236293,6.0753774461607,83401.093062829,2196.8128762315,907.46819175895,6.0296521888715,103758.45115723,2196.7979587225,907.49473536929,6.0290548061293,98380.688021931,2196.786673225,907.51481632559,6.0290551117121,137632.00894989,2180.8606946388,935.85285651463,0.66645013321342,174690.75051048,2196.720661063,907.63227568868,0.66136916811139,174689.70330207,2196.8822057797,907.34482957347,0.66136891099795,128342.9935154,2180.8005880788,935.95980768904,0.66645025504808,97137.678019062,43909.58,2180.7469221422,936.0552986794,5.9578191087349
179.7,175118.36513451,138064.41657573,907.37382531866,935.8700766601,0.2175014354143,936.04699686436,907.44034835132,122679.64273804,1994.3091272485,858.41818186783,1.6131360956487,124649.74400345,1994.3048985375,858.42684725921,1.6131360956485,80786.93819848,2180.7890051106,935.98041795268,5.9576920765267,86125.741451022,2180.749892377,936.05001356409,6.0752484146115,83402.114998247,2196.82844901,907.44048218869,6.0295571175543,103760.05357742,2196.8122138877,907.4693703066,6.0289253090679,98382.257043783,2196.7998243879,907.49141567981,6.0289256459918,137632.49885283,2180.8510634357,935.86999388672,0.66643604836425,174690.93083367,2196.718835512,907.63552399992,0.6613549884527,174689.88468493,2196.8667803578,907.37227694344,0.66135475203903,128343.45916636,2180.8206660801,935.92408170802,0.6664361225063,97139.063457534,43909.58,2180.7728400688,936.00918137231,5.957692629144
179.9,175118.47093189,138064.83365551,907.39999516254,935.88999762966,0.2174970299957,936.00135513089,907.41045445963,122679.98851953,1994.3160161877,858.40406518911,1.6131294174089,124650.07961683,1994.311645714,858.41302107779,1.6131294174085,80788.397272171,2180.8105450448,935.94209066762,5.9575725193667,86127.073223466,2180.775540377,936.00437655331,6.0751263777274,83403.037078285,2196.8452434762,907.41059879672,6.0294679675164,103761.51287211,2196.8277254152,907.44176972379,6.0288027595389,98383.645575989,2196.8142466258,907.46575333494,6.028803127597,137632.93540956,2180.8398753706,935.8899014758,0.66642273076585,174691.0561039,2196.7174558831,907.63797885568,0.6613415720654,174690.0107088,2196.8520746933,907.39844360614,0.66134135598063,128343.8826442,2180.8378563555,935.89349402936,0.66642275898108,97140.407043959,43909.58,2180.7962135246,935.96759159318,5.9575730144784
180.1,175118.52186485,138065.19655291,907.42484780521,935.91224209682,0.21749290848009,935.96027621819,907.37847778387,122680.35962186,1994.3231011918,858.38954673806,1.6131226556057,124650.43988932,1994.3186106726,858.39874862164,1.6131226556062,80789.783130628,2180.8292622495,935.908786033,5.9574607297347,86128.353140171,2180.7986236462,935.9633031206,6.075012253015,83403.85125395,2196.8632087132,907.37863218284,6.0293853665585,103762.81635265,2196.8444602887,907.41199236884,6.0286880731088,98384.840474972,2196.8299214874,907.43786212206,6.0286884716595,137633.31691881,2180.8273802928,935.91213471039,0.66641028018004,174691.12554075,2196.7165196076,907.63964482625,0.66132901933153,174690.0806046,2196.8381093235,907.42329301873,0.66132882317524,128344.26175447,2180.8520707599,935.86820149486,0.66641026479168,97141.698491504,43909.58,2180.8168643023,935.93084643721,5.9574611636911
180.3,175118.51818477,138065.50473524,907.44834409925,935.93638862574,0.217489101351,935.92407016345,907.34453944665,122680.7547772,1994.3303455667,858.37470170756,1.6131158538801,124650.823585,1994.3257584824,858.38410147048,1.6131158538802,80791.085271979,2180.8450455694,935.88070183386,5.9573575370885,86129.571292123,2180.8189679872,935.9271032256,6.0749068881059,83404.55054278,2196.8822767325,907.34470332299,6.0293098813285,103763.9529205,2196.8623684524,907.38012730893,6.0285820958508,98385.830697138,2196.8468137403,907.40780473256,6.0285825238519,137633.64268106,2180.8138151121,935.93627204255,0.66639878874996,174691.13925457,2196.7160374336,907.64050278728,0.66131742297433,174690.09449956,2196.8249061899,907.446786139,0.66131724633211,128344.5951794,2180.8632664573,935.84828032501,0.66639873255868,97142.927732769,43909.58,2180.8346528269,935.89919425817,5.9573579071211
180.5,175118.46115642,138065.75878114,907.47044499019,935.96205281128,0.2174856359149,935.89297760874,907.30879050061,122681.17241451,1994.3377101516,858.35961034505,1.6131090573028,124651.22917297,1994.3330515102,858.36915674143,1.613109057302,80792.294238035,2180.8578279645,935.85795735857,5.95726368411,86130.718366823,2180.8364382174,935.89601740668,6.0748110423554,83405.129154037,2196.9023627233,907.30896312579,6.0292420108083,103764.91340447,2196.8813827771,907.34629399087,6.0284855860744,98386.607689533,2196.8648710912,907.37567421501,6.0284860420518,137633.91312581,2180.7993959644,935.96192888891,0.6663883390063,174691.09837159,2196.7160335037,907.64050977996,0.66130686603586,174690.05354663,2196.8124871946,907.46888399542,0.66130670849512,128344.88262619,2180.8714470766,935.83372406293,0.66638824519316,97144.085352207,43909.58,2180.8494817199,935.87280832764,5.957263988403
180.7,175118.35270341,138065.96001034,907.4911147262,935.98889908621,0.2174825359044,935.86716362716,907.27141098793,122681.6106935,1994.3451537728,858.34435702286,1.6131023119184,124651.65485942,1994.3404498109,858.35399628907,1.6131023119187,80793.401196168,2180.8675883246,935.84059016971,5.9571798157069,86131.78498536,2180.8509416257,935.87021063035,6.0747253755238,83405.582766789,2196.9233655808,907.27159149317,6.0291821602808,103765.69051358,2196.9014193008,907.31064181357,6.0283992031046,98387.165233282,2196.8840241953,907.34159395849,6.0283996851823,137634.12944209,2180.7843115713,935.98876944608,0.66637900264745,174691.00468803,2196.7165448033,907.6395999941,0.66129742066384,174689.95957195,2196.8008724085,907.48955087456,0.66129728183537,128345.12448247,2180.8766625422,935.82444387508,0.66637887466472,97145.16205872,43909.58,2180.86129838,935.85178224198,5.9571800534486
180.9,175118.19574238,138066.11080981,907.51032424348,936.01664976247,0.21747982097288,935.84671333712,907.23260856331,122682.06750333,1994.3526337078,858.32902928734,1.6130956641778,124652.09858672,1994.347911588,858.33870576226,1.6130956641777,80794.398708199,2180.8743520246,935.82855511637,5.9571064653868,86132.762677672,2180.86243044,935.84976790031,6.0746504338246,83405.908536893,2196.9451686784,907.23279594584,6.029130649264,103766.27925776,2196.9223777289,907.27334923682,6.0283234934478,98387.499963987,2196.9041869223,907.30571722009,6.0283239993302,137634.29390913,2180.7687181495,936.01651574814,0.66637083902714,174690.86100247,2196.7176200374,907.63768676624,0.66128914658524,174689.81541167,2196.7900781358,907.50875776555,0.66128902612052,128345.32217466,2180.879007477,935.82027139316,0.66637068048215,97146.14954817,43909.58,2180.8700964203,935.83612736609,5.9571066367786
181.1,175117.9941154,138066.21455426,907.5280545686,936.0450907378,0.21747750622787,935.83162958302,907.1926168594,122682.54045151,1994.3601061763,858.31371685191,1.6130891600281,124652.5580233,1994.3553936746,858.32337361755,1.6130891600275,80795.2809234,2180.8781900917,935.82172581541,5.9570440423491,86133.644106636,2180.8709031336,935.83469193311,6.0745866367607,83406.105136434,2196.9676407845,907.19280999191,6.0290877067026,103766.67708664,2196.9441421826,907.2346224508,6.0282588777316,98387.611497207,2196.9252568975,907.26822616111,6.0282594047217,137634.40981904,2180.752736198,936.04495338432,0.66636389371608,174690.67105083,2196.7193180288,907.63466542911,0.66128208967846,174689.62484649,2196.780115033,907.52648570636,0.66128198729083,128345.47812005,2180.8786181318,935.82096417822,0.66636370825435,97147.040722571,43909.58,2180.8759157933,935.82577260975,5.9570441486192
181.3,175117.75211294,138066.27510368,907.54429970484,936.07407358827,0.21747560212595,935.8218329515,907.15169346496,122683.02691885,1994.3675268656,858.29851052129,1.6130828444368,124653.03061596,1994.3628520362,858.30809008974,1.6130828444364,80796.043001904,2180.8792169311,935.81989869903,5.9569928286664,86134.422253708,2180.8764044038,935.82490319606,6.0745342741184,83406.172959659,2196.9906371998,907.1518911035,6.0290534500386,103766.88365836,2196.9665821368,907.19469370671,6.0282056476898,98387.502022974,2196.947116263,907.22933049283,6.0282061927427,137634.48097455,2180.736449309,936.07393361388,0.66635819819759,174690.43903597,2196.721705676,907.63041694664,0.66127628165318,174689.39212492,2196.7709864829,907.54272867814,0.66127619713704,128345.59525194,2180.8756678522,935.82621378615,0.66635798938721,97147.829025953,43909.58,2180.8788415092,935.82056670953,5.9569928720117
