time,HX_Tin_primary,HX_Tin_secondary,HX_Tout_primary,HX_Tout_secondary,primary_mdot,J_core_to_upper_plenum:pressure,J_core_to_upper_plenum:rho,J_core_to_upper_plenum:temperature,J_core_to_upper_plenum:velocity,J_downcomer_to_inlet_plenum:pressure,J_downcomer_to_inlet_plenum:rho,J_downcomer_to_inlet_plenum:temperature,J_downcomer_to_inlet_plenum:velocity,J_inlet_plenum_to_core:pressure,J_inlet_plenum_to_core:rho,J_inlet_plenum_to_core:temperature,J_inlet_plenum_to_core:velocity,J_pipe1_to_pipe2:pressure,J_pipe1_to_pipe2:rho,J_pipe1_to_pipe2:temperature,J_pipe1_to_pipe2:velocity,J_pipe3_to_HX:pressure,J_pipe3_to_HX:rho,J_pipe3_to_HX:temperature,J_pipe3_to_HX:velocity,J_pipe4_to_pipe5:pressure,J_pipe4_to_pipe5:rho,J_pipe4_to_pipe5:temperature,J_pipe4_to_pipe5:velocity,J_pipe5_to_downcomer:pressure,J_pipe5_to_downcomer:rho,J_pipe5_to_downcomer:temperature,J_pipe5_to_downcomer:velocity,J_upper_plenum_to_pipe1:pressure,J_upper_plenum_to_pipe1:rho,J_upper_plenum_to_pipe1:temperature,J_upper_plenum_to_pipe1:velocity,Pump:pressure,Pump:pump_head,Pump:rho,Pump:temperature,Pump:velocity,T_H:pressure,T_H:rho,T_H:temperature,T_H:velocity
139.2,818.98726012487,824.8167,790.70616701394,750.24627335649,189.29304043102,137323.34014075,2093.559292459,818.04396359606,0.78272131228484,172896.92044586,2108.8316524424,790.86894583195,0.77720481651741,172896.03095478,2108.7109427055,791.08373184083,0.77720504492191,69218.198677334,2093.4739435483,818.19582998519,6.9972393515237,72562.369462009,2093.4640003499,818.21352250907,7.135306833672,90068.914659599,2108.9261490988,790.70080231538,7.0850145639271,85166.453663188,2108.9223162843,790.70762226989,7.0850147109548,128406.35041333,2093.483748453,818.17838353565,0.78272146170014,84938.630042306,43909.58,2093.4696608143,818.20345050839,6.9972395405332,70403.699586204,2108.9306865763,790.69272851186,7.0850144063991
139.4,818.97441471065,824.8167,790.69706174995,750.2462108644,189.29270706315,137323.37510787,2093.5675978069,818.02918539703,0.78271689763752,172897.10206421,2108.8382436796,790.85721765198,0.77720045039555,172896.21221375,2108.7190830312,791.06924727537,0.77720067591686,69218.572512423,2093.4815209331,818.18234709412,6.9971998999273,72562.789903392,2093.4714963273,818.20018447094,7.1352666068967,90069.450705882,2108.9312953486,790.69164528716,7.0849747884489,85166.99450204,2108.9275146524,790.69837250457,7.0849749334471,128406.35158915,2093.4914092494,818.16475222532,0.78271704832599,84939.00058072,43909.58,2093.4772026798,818.19003081883,6.9972000904732,70404.167315571,2108.9357727263,790.68367842293,7.0849746330427
139.6,818.96145768708,824.8167,790.68807115625,750.24614950043,189.2923591062,137323.4103382,2093.5759653995,818.0142964421,0.78271245260508,172897.28384859,2108.8447330807,790.84567067484,0.77719605415255,172896.39363638,2108.7271427698,791.05490610359,0.7771962767472,69218.948586883,2093.489162376,818.16875022059,6.9971601767365,72563.21279607,2093.4790531604,818.18673814879,7.1352261033097,90069.993035721,2108.936373592,790.68260926688,7.0849347377847,85167.5427442,2108.9326426484,790.68924795665,7.0849348808417,128406.35274144,2093.4991365158,818.15100264089,0.78271260456231,84939.373225661,43909.58,2093.4848073172,818.1764994356,6.9971603688804,70404.640821471,2108.9407937528,790.67474421205,7.084934584402
139.8,818.94838488738,824.8167,790.67918928786,750.24608924953,189.29199596731,137323.44588515,2093.5843927431,817.99930116885,0.78270797593958,172897.46578166,2108.8511212145,790.8343038888,0.77719162651333,172896.57520588,2108.7351187571,791.04071395541,0.77719184614455,69219.327048639,2093.496869801,818.1550359412,6.9971201707097,72563.638260632,2093.4866733279,818.17317913188,7.135185311425,90070.541728586,2108.9413871006,790.67368843313,7.0848944002594,85168.098431573,2108.9377034921,790.68024289664,7.084894541466,128406.35392504,2093.5069316222,818.13713234478,0.7827081291534,84939.748108396,43909.58,2093.4924768906,818.16285250779,6.9971203645037,70405.120189254,2108.9457529795,790.66591996533,7.0848942487988
140,818.93519287722,824.8167,790.67041012266,750.24603009451,189.2916171288,137323.4817995,2093.592877008,817.98420461205,0.78270346661876,172897.64784288,2108.8574089189,790.82311580261,0.77718716642643,172896.75690208,2108.7430080582,791.02667605294,0.77718738306526,69219.708027565,2093.5046447044,818.14120159353,6.9970798726236,72564.066397832,2093.4943588918,818.15950375123,7.135144221811,90071.096829345,2108.9463392043,790.66487686067,7.0848537662448,85168.661568225,2108.9427004718,790.67135147372,7.0848539056935,128406.35519389,2093.5147954993,818.12313968092,0.78270362106931,84940.125342625,43909.58,2093.5002131411,818.14908693761,6.9970800681056,70405.605472461,2108.9506537763,790.65719968622,7.0848536166085
140.2,818.92187897351,824.8167,790.66172758907,750.24597201395,189.29122215033,137323.51812808,2093.6014151217,817.96901223897,0.78269892384384,172897.83000768,2108.8635972942,790.81210445874,0.77718267306481,172896.93870116,2108.7508079942,791.01279716342,0.77718288668805,69220.091633361,2093.5124881483,818.12724528776,6.9970392752636,72564.497287904,2093.5021114879,818.14570909625,7.1351028270978,90071.658348575,2108.9512332773,790.6561685457,7.0848128281546,85169.232120452,2108.9476369306,790.6625677392,7.0848129659415,128406.35659949,2093.5227286518,818.10902375118,0.78269907950483,84940.505023212,43909.58,2093.5080173781,818.13520039481,6.9970394724676,70406.096693553,2108.9554995451,790.64857732185,7.084812680234
140.4,818.90844125088,824.8167,790.65313558265,750.24591498617,189.29081067073,137323.55491341,2093.6100036866,817.953730095,0.78269434704366,172898.01224755,2108.8696876694,790.80126749218,0.77717814582552,172897.12057494,2108.7585161551,790.99908157448,0.77717835641833,69220.477957124,2093.5204007611,818.11316590543,6.996998373438,72564.930991695,2093.509932322,818.13179302132,7.1350611219568,90072.226261775,2108.9560727254,790.64755742813,7.0847715804596,85169.810017199,2108.9525162521,790.65388567244,7.084771716679,128406.35819095,2093.53073114,818.09478444832,0.78269450388092,84940.887227619,43909.58,2093.5158904781,818.12119132002,6.9969985723804,70406.593843303,2108.9602937092,790.64004678071,7.0847714341535
140.6,818.89487854918,824.8167,790.64462799275,750.24585898554,189.29038240837,137323.59219547,2093.6186390654,817.93836465235,0.78268973587074,172898.19453172,2108.8756815853,790.79060216148,0.77717358433038,172897.30249316,2108.7661304112,790.98553307623,0.77717379188462,69220.867070803,2093.5283827349,818.09896310516,6.9969571639674,72565.367550331,2093.5178221642,818.11775415622,7.1350191031269,90072.800512027,2108.9608609728,790.63903741493,7.0847300196769,85170.395152082,2108.9573418482,790.64529920244,7.0847301544249,128406.36001612,2093.5388025947,818.08042242939,0.78268989384374,84941.272015205,43909.58,2093.5238328813,818.10705893014,6.9969573646577,70407.096882252,2108.9650396992,790.63160195865,7.0847298748815
140.8,818.88119047662,824.8167,790.63619872192,750.24580398523,189.28993716135,137323.63000918,2093.6273174212,817.92292273801,0.78268509020198,172898.37682502,2108.8815807824,790.78010536935,0.77716898842431,172897.48442118,2108.7736489143,790.97215495681,0.77716919293852,69221.259026679,2093.536433827,818.08463731847,6.9969156456802,72565.806984918,2093.5257813489,818.10359190593,7.1349767693881,90073.381008378,2108.9656014505,790.63060240123,7.0846881443604,85170.987382281,2108.9621171464,790.63680223067,7.0846882777329,128406.36211949,2093.5469422197,818.06593911084,0.782685249264,84941.659427063,43909.58,2093.5318445925,818.09280321614,6.9969158481146,70407.605740376,2108.9697409415,790.62323675883,7.0846880009705
141,818.86737740564,824.8167,790.62784170725,750.24574995582,189.28947480588,137323.66838525,2093.6360347062,817.90741155474,0.78268041013401,172898.5590893,2108.8873871925,790.76977367887,0.77716435817199,172897.66632127,2108.7810700917,790.95895001473,0.77716455965152,69221.653857469,2093.544553368,818.07018973673,6.996873819372,72566.249297416,2093.533809776,818.08930644839,7.1349341215285,90073.967627955,2108.9702975836,790.62224629259,7.0846459550745,85171.586530744,2108.9668455769,790.62838865321,7.0846460871676,128406.36454252,2093.5551488102,818.05133663658,0.7826805702325,84942.049486215,43909.58,2093.5399251851,818.07842493756,6.9968740235366,70408.120318052,2108.9744008467,790.61494511258,7.0846458129875
141.2,818.85344046504,824.8167,790.61955093664,750.24569686639,189.28899529376,137323.70735113,2093.6447867083,817.89183859729,0.78267569598081,172898.74128406,2108.8931029274,790.75960333196,0.77715969385491,172897.84815337,2108.7883926236,790.94592059849,0.77715989231153,69222.05157698,2093.5527402725,818.05562229086,6.9968316877857,72566.694470926,2093.541906916,818.07489872607,7.1348911623229,90074.560216673,2108.9749527805,790.61396302395,7.0846034543611,85172.192387341,2108.9715305618,790.62005238109,7.08460358527,128406.3673248,2093.5634207673,818.03661785183,0.78267585705768,84942.4421982,43909.58,2093.5480738095,818.06392560593,6.9968318936561,70408.640486973,2108.9790228002,790.60672099611,7.0846033134728
141.4,818.83938152391,824.8167,790.61132046942,750.24564468456,189.2884986492,137323.74692986,2093.6535690568,817.87621164263,0.78267094826748,172898.92336608,2108.8987302726,790.74959026225,0.77715499596569,172898.02987471,2108.7956154249,790.93306863902,0.77715519141762,69222.452179972,2093.5609930567,818.04093762158,6.9967892555588,72567.14246981,2093.5500718192,818.06037042853,7.1348478964771,90075.158590388,2108.9795704228,790.60574657873,7.0845606466897,85172.804710352,2108.9761755037,790.61178736001,7.0845607765102,128406.37050272,2093.5717561206,818.02178626227,0.7826711102599,84942.837550991,43909.58,2093.5562892072,818.04930746047,6.9967894631006,70409.166090965,2108.9836101504,790.59855845131,7.0845605068978
141.6,818.82520316471,824.8167,790.60314445182,750.24559337604,189.28798496607,137323.78714102,2093.6623772378,817.8605387227,0.78266616772456,172899.10528997,2108.9042716793,790.73973010793,0.77715026520232,172898.21144038,2108.8027376295,790.92039567699,0.77715045767417,69222.855642613,2093.5693098572,818.02613904414,6.9967465291663,72567.593240324,2093.5583031313,818.04572396567,7.1348043305729,90075.762536143,2108.9841538539,790.5975910073,7.0845175384069,85173.423227917,2108.9807837746,790.60358758977,7.084517667233,128406.37411026,2093.5801525466,818.00684600248,0.78266633056493,84943.235515261,43909.58,2093.564569729,818.03457343601,6.996746738334,70409.696947092,2108.9881662002,790.5904516011,7.0845173996112
141.8,818.8109086525,824.8167,790.59501713391,750.24554290583,189.28745440459,137323.82800064,2093.671206616,817.84482808535,0.78266135528019,172899.2870087,2108.9097297566,790.73001822667,0.77714550246049,172898.39280376,2108.8097585745,790.90790289235,0.77714569198275,69223.261923269,2093.5776884519,818.01123051271,6.9967035168561,72568.046711243,2093.5665991112,818.03096243553,7.1347604730003,90076.371813837,2108.9887063709,790.58949044318,7.0844741376657,85174.047639861,2108.9853587071,790.59544714037,7.0844742655899,128406.37817886,2093.5886073892,817.99180179864,0.78266151889691,84943.63604516,43909.58,2093.5729133544,818.01972712735,6.9967037275979,70410.232847056,2108.9926941973,790.5823946668,7.084473999766
142,818.79650189682,824.8167,790.58693288473,750.24549323762,189.28690718845,137323.86952117,2093.680052456,817.82908815651,0.78265651205234,172899.46847371,2108.9151072563,790.72044972188,0.77714070882573,172898.57391671,2108.8166777886,790.89559112354,0.77714089543528,69223.670962677,2093.5861262808,817.99621658215,6.9966602285762,72568.502794406,2093.5749576516,818.0160895879,7.1347163338856,90076.986157618,2108.9932312142,790.58143912059,7.0844304543515,85174.677619474,2108.989903584,790.58736017076,7.0844305814669,128406.38273731,2093.5971176855,817.97665892261,0.78265667636996,84944.039078705,43909.58,2093.5813177133,818.00477275207,6.9966604408293,70410.77355851,2108.9971973254,790.5743819832,7.0844303172502
142.2,818.78198741357,824.8167,790.57888620751,750.24544433374,189.28634360241,137323.911712,2093.6889099395,817.81332750978,0.78265163933888,172899.64963505,2108.920407062,790.71101946258,0.77713588556417,172898.75472982,2108.8234949916,790.88346086913,0.77713606930338,69224.082684893,2093.5946204694,817.9811023677,6.9966166758895,72568.961385153,2093.5833763005,818.00110978558,7.1346719250006,90077.605277596,2108.9977315596,790.57343138857,7.0843865000009,85175.312815525,2108.9944216298,790.57932094341,7.0843866263958,128406.38781216,2093.6056801903,817.96142314892,0.78265180427862,84944.444537945,43909.58,2093.5897801079,817.98971511058,6.996616889583,70411.318826371,2109.0016786961,790.56640801407,7.0843863636025
142.4,818.76737028379,824.8167,790.57087175355,750.24539615611,189.28576398986,137323.95457934,2093.6977741801,817.79755483964,0.7826467386084,172899.83044217,2108.9256321745,790.70172210948,0.77713103411241,172898.93519293,2108.830210094,790.87151228826,0.7771312150299,69224.496997802,2093.6031678528,817.96589350042,6.9965728718873,72569.42236356,2093.5918522839,817.98602796464,7.1346272596799,90078.228861782,2109.0022105093,790.56546172714,7.0843422877088,85175.952854458,2108.9989160015,790.57132384079,7.0843424134709,128406.39342747,2093.6142914026,817.94610070711,0.78264690408853,84944.85233028,43909.58,2093.5982975353,817.97455954578,6.9965730869445,70411.868374746,2109.0061413399,790.55846736679,7.084342151921
142.6,818.7526561121,824.8167,790.56288433719,750.24534866605,189.28516875121,137323.99812662,2093.7066402513,817.78177891225,0.7826418114891,172900.01084406,2108.9307856959,790.69255214252,0.77712615606756,172899.11525546,2108.8368232058,790.85974518537,0.7771263342174,69224.913794202,2093.6117650016,817.95059608251,6.9965288310942,72569.885594804,2093.6003825294,817.97084959181,7.1345823527156,90078.856577994,2109.0066710838,790.55752476185,7.0842978320327,85176.597342361,2109.0033897805,790.5633633799,7.0842979572488,128406.3996052,2093.6229475843,817.93069824853,0.78264197742551,84945.26234885,43909.58,2093.6068667142,817.95931189644,6.9965290474289,70412.421908266,2109.0105881985,790.55055480691,7.0842976967647
142.8,818.73785098001,824.8167,790.55491894968,750.24530182417,189.28455834152,137324.0423545,2093.7155031937,817.76600855212,0.78263685975808,172900.19078918,2108.9358708178,790.68350388301,0.77712125317575,172899.2948664,2108.8433346431,790.84815899807,0.77712142861748,69225.332952665,2093.6204082454,817.93521664512,6.9964845693667,72570.350930393,2093.608963691,817.95558062095,7.1345372202689,90079.488075367,2109.0111162137,790.54961527815,7.0842531488964,85177.245866934,2109.0078459645,790.55543422679,7.0842532736486,128406.40636504,2093.6316447904,817.91522279289,0.7826370260641,84945.674473275,43909.58,2093.6154841082,817.94397845521,6.9964847868901,70412.979113985,2109.0150221166,790.54266527299,7.0842530140591
143,818.72296140398,824.8167,790.54697077251,750.24525559021,189.2839332689,137324.08726076,2093.7243580338,817.7502526089,0.7826318853303,172900.37022562,2108.9408908029,790.67457152504,0.77711632732221,172899.47397427,2108.8497449353,790.83675278413,0.77711650012055,69225.754337828,2093.629093697,817.91976210505,6.9964401038025,72570.81820867,2093.6175921741,817.94022744831,7.1344918797556,90080.122985968,2109.0155487315,790.5417282357,7.0842082554919,85177.897999226,2109.0122874588,790.54753121202,7.0842083798619,128406.4137244,2093.6403788871,817.89968169552,0.78263205191777,84946.088570381,43909.58,2093.6241459504,817.92856592447,6.9964403224166,70413.539662853,2109.0194458341,790.53479388957,7.0842081210025
143.2,818.70799429156,824.8167,790.53903518818,750.24520992432,189.28329409223,137324.13284106,2093.7331997932,817.73451994088,0.78262689024689,172900.5491024,2108.9458489773,790.66574915073,0.77711138051863,172899.65252839,2108.8560548345,790.82552520549,0.77711155074333,69226.177802259,2093.6378172749,817.90423972433,6.9963954526281,72571.287256057,2093.6262641591,817.92479687001,7.1344463497561,90080.76092825,2109.0199713646,790.53385878184,7.0841631701705,85178.553297139,2109.0167170692,790.53964934302,7.084163294234,128406.42169887,2093.6491455733,817.88408260975,0.78262705702613,84946.504495524,43909.58,2093.6328482672,817.91308137503,6.9963956722313,70414.103211747,2109.0238619798,790.52693597906,7.0841630359459
143.4,818.69295689689,824.8167,790.53110779405,750.24516478604,189.2826414185,137324.17908829,2093.7420235142,817.71881936983,0.78262187666414,172900.72736839,2108.9507487097,790.65703076563,0.77710641489249,172899.83047818,2108.8622653165,790.81447452581,0.77710658261797,69226.603186696,2093.6465747249,817.8886570731,6.9963506351023,72571.757887986,2093.634975625,817.90929604094,7.1344006498958,90081.401506921,2109.0243867279,790.52600226351,7.0841179123371,85179.211306037,2109.021137494,790.53178381856,7.0841180361696,128406.4303016,2093.6579404024,817.8684334477,0.78262204354408,84946.922092838,43909.58,2093.6415869,817.89753220633,6.9963508555891,70414.669404967,2109.0282730637,790.51908707528,7.0841177782999
143.6,818.67785678405,824.8167,790.52318441445,750.2451201345,189.28197590032,137324.22599297,2093.7508242801,817.70315964392,0.78261684684111,172900.90497312,2108.9555934027,790.64841031544,0.77710143267544,172900.00777342,2108.8683775831,790.80359860659,0.77710159798026,69227.030321336,2093.6553616403,817.87302199233,6.9963056714081,72572.229909801,2093.6437223713,817.89373243549,7.134354800749,90082.044316147,2109.0287973167,790.51815424067,7.0840725023515,85179.871561375,2109.0255513171,790.52393004082,7.084072626025,128406.43954368,2093.6667587976,817.85274235308,0.78261701372991,84947.341196716,43909.58,2093.6503575264,817.88192610963,6.9963058926681,70415.237876136,2109.0326814698,790.51124293625,7.084072368428
143.8,818.66270178775,824.8167,790.51526111034,750.24507592989,189.28129823311,137324.27354336,2093.759597215,817.68754943952,0.7826118031296,172901.08186682,2108.960386481,790.63988170639,0.77709643619234,172900.18436477,2108.8743930607,790.79289490975,0.77709659915927,69227.459026478,2093.6641734805,817.85734256147,6.9962605825599,72572.70311775,2093.6525000383,817.8781138109,7.1343088237354,90082.688940729,2109.0332055001,790.51031049799,7.0840269614276,85180.533590651,2109.0299610013,790.51608362766,7.0840270850089,128406.44943403,2093.6755960719,817.83701766568,0.78261196993485,84947.761632224,43909.58,2093.6591556795,817.86627103292,6.9962608044793,70415.808249688,2109.0370894505,790.5033995543,7.0840268275478
144,818.64749998055,824.8167,790.50733419022,750.24503213132,189.28060915208,137324.32172541,2093.7683375238,817.67199728866,0.78260674796207,172901.2580005,2108.9651313781,790.63143882907,0.77709142785036,172900.36020346,2108.8803133971,790.78236050337,0.77709158856533,69227.889113998,2093.6730055892,817.84162706556,6.9962153902988,72573.177300166,2093.6613041267,817.86244817317,7.1342627410183,90083.334958148,2109.0376135142,790.50246705653,7.0839813115289,85181.196915377,2109.0343688812,790.50824042491,7.0839814350814,128406.45997947,2093.6844474472,817.82126788748,0.78260691459139,84948.183216592,43909.58,2093.6679767666,817.8505751484,6.996215612761,70416.380142696,2109.0414991203,790.4955531667,7.0839811776257
144.2,818.63225963705,824.8167,790.49940021661,750.24498869865,189.2799094285,137324.37052268,2093.7770404599,817.65651163718,0.78260168384116,172901.43332615,2108.9698315218,790.62307558402,0.77708641012752,172900.53524176,2108.8861404504,790.7719920811,0.77708656867978,69228.320387448,2093.6818532138,817.82588396121,6.996170116993,72573.652238149,2093.6701300161,817.84674374368,7.1342165754022,90083.981940238,2109.0420234574,790.49462018248,7.0839355752692,85181.861052769,2109.0387771573,790.50039651732,7.0839356988544,128406.4711844,2093.6933080756,817.80550164482,0.78260185020197,84948.60575927,43909.58,2093.676816088,817.83484681859,6.9961703398799,70416.953166285,2109.0459124519,790.48770026347,7.0839354412811
144.4,818.61698920427,824.8167,790.49145601545,750.24494559247,189.27919986617,137324.41991678,2093.7857013781,817.64110075077,0.78259661332885,172901.60779687,2108.9744903246,790.6147858993,0.77708138556244,172900.70943301,2108.8918762775,790.76178598307,0.77708154204425,69228.752643595,2093.6907115234,817.81012184444,6.9961247855486,72574.127706905,2093.6789729833,817.83100892645,7.1341703502397,90084.629454626,2109.046437285,790.48676639673,7.0838897758182,85182.525517775,2109.0431878907,790.4925482371,7.0838898994923,128406.48305121,2093.7021730482,817.7897276722,0.78259677932905,84949.029063691,43909.58,2093.6856688549,817.81909456424,6.9961250087374,70417.526927304,2109.0503312708,790.47983759646,7.0838896416879
144.6,818.6016972669,824.8167,790.48349868348,750.24490277343,189.27848129798,137324.46988695,2093.7943157301,817.62577272233,0.78259153903546,172901.78136696,2108.9791111721,790.60656375067,0.77707635674366,172900.88273174,2108.8975231256,790.75173821076,0.77707651124919,69229.18567336,2093.699575626,817.79434941988,6.9960794193035,72574.603476686,2093.687828221,817.81525227578,7.134124089326,90085.277066964,2109.0508568049,790.4789024824,7.083843936799,85183.189825026,2109.0476029985,790.48469217352,7.0838440606131,128406.49557992,2093.7110374181,817.77395477198,0.78259170458358,84949.452927725,43909.58,2093.694530208,817.80332703198,6.9960796426726,70418.101029995,2109.054757251,790.47196218675,7.0838438024733
144.8,818.58639251815,824.8167,790.47552558879,750.24486020302,189.27775458203,137324.52041056,2093.8028790726,817.61053545808,0.78258646360952,172901.95399206,2108.9836974159,790.59840317449,0.77707132629887,172901.05509373,2108.9030834172,790.7418444533,0.7770714789246,69229.619262083,2093.7084405845,817.77857547244,6.9960340419417,72575.07931342,2093.696690855,817.7994824644,7.1340778168075,90085.924341808,2109.0552836738,790.47102549148,7.0837980821968,85183.853490093,2109.052024249,790.4768251797,7.0837982061998,128406.50876843,2093.7198962152,817.75819178792,0.78258662861504,84949.877144436,43909.58,2093.703395234,817.78755296442,6.9960342653657,70418.675077099,2109.0591919145,790.46407132646,7.0837979476282
145,818.57108372756,824.8167,790.46753437758,750.24481784352,189.27702059785,137324.57146291,2093.811387077,817.59539666013,0.78258138972725,172902.12562924,2108.9882523584,790.5902982947,0.77706629688496,172901.22647618,2108.9085597352,790.73210011534,0.77706644772878,69230.053191332,2093.7173014339,817.76280883648,6.9959886773973,72575.554980279,2093.7055559611,817.7837082542,7.1340315570905,90086.570844811,2109.059719395,790.46313274918,7.0837522362648,85184.516031569,2109.056453259,790.468944379,7.0837523605004,128406.52261241,2093.7287444642,817.74244757255,0.78258155410075,84950.301503546,43909.58,2093.7122589817,817.77178117132,6.995988900752,70419.248671762,2109.0636366272,790.45616258498,7.0837521014089
145.2,818.55577971291,824.8167,790.45952297527,750.24477565833,189.27628024288,137324.62301734,2093.8198355356,817.58036381566,0.78257632008267,172902.29623715,2108.9927792474,790.58224333198,0.77706127117821,172901.39683785,2108.9139548111,790.72250033612,0.77706142033913,69230.487238794,2093.7261531987,817.74705836525,6.9959433497664,72576.030237956,2093.7144185821,817.76793846593,7.1339853347451,90087.216143748,2109.0641653161,790.45522185743,7.0837064234338,85185.176972639,2109.060891491,790.46104716909,7.0837065479409,128406.53710528,2093.7375772003,817.72673096037,0.78257648373616,84950.725791416,43909.58,2093.7211164798,817.75602049854,6.9959435729262,70419.821418467,2109.0680925984,790.44823381068,7.083706288252
145.4,818.54048931133,824.8167,790.45148958734,750.24473361153,189.2755344284,137324.6750455,2093.8282203739,817.56544417455,0.78257125737762,172902.46577598,2108.997281267,790.57423262095,0.77705625186372,172901.56613895,2108.9192715067,790.71304002358,0.77705639944169,69230.921180009,2093.7349909097,817.73133290089,6.9958980832171,72576.504846169,2093.7232737443,817.75218194968,7.1339391744153,90087.859810221,2109.0686226282,790.44729069722,7.0836606682156,85185.835842368,2109.0653402516,790.45313122488,7.0836607930304,128406.55223846,2093.7463894875,817.71105073395,0.78257142022464,84951.149792728,43909.58,2093.7299627534,817.74027979819,6.9958983060569,70420.392924827,2109.0725608798,790.44028313205,7.0836605326745
145.6,818.52522134853,824.8167,790.44343269832,750.24469166859,189.27478407614,137324.72751707,2093.8365376518,817.55064474763,0.78256620431189,172902.6342077,2109.0017615274,790.56626062737,0.77705124162656,172901.73434151,2108.9245128029,790.70371387392,0.77705138772182,69231.354788413,2093.7438096199,817.71564124581,6.995852901903,72576.978564204,2093.7321164745,817.73644755421,7.1338931007311,90088.501421049,2109.0730923643,790.43933743001,7.083614995127,85186.492177567,2109.0698006903,790.44519450128,7.0836151202788,128406.56800102,2093.7551764279,817.69541560868,0.7825663662679,84951.573290651,43909.58,2093.7387928409,817.72456789878,6.9958531242969,70420.962802478,2109.0770423662,790.43230895686,7.0836148591969
145.8,818.50998461097,824.8167,790.43535107024,750.2446497964,189.27403011476,137324.78040025,2093.8447835647,817.53597230474,0.78256116357451,172902.801496,2109.0062230597,790.55832195789,0.77704624314197,172901.90140928,2108.9296817831,790.69451640023,0.77704638785503,69231.787836997,2093.7526044188,817.69999213738,6.99580782988,72577.451151931,2093.7409418166,817.72074409849,7.1338471382272,90089.140559575,2109.0775754011,790.4313604963,7.0835694285927,85187.145523963,2109.0742737991,790.43723523285,7.0835695541087,128406.58438014,2093.7639331788,817.67983420148,0.78256132455683,84951.996068227,43909.58,2093.7476018092,817.70889357795,6.9958080517055,70421.530668647,2109.0815377963,790.42430997102,7.0835692922486
146,818.49478781808,824.8167,790.4272437392,750.24460796307,189.27327347614,137324.83366153,2093.8529544727,817.52143332253,0.7825561378338,172902.96760642,2109.0106688033,790.55041138209,0.77704125906656,172902.0673077,2108.9347816207,790.68544195603,0.77704140249738,69232.220098423,2093.7613704467,817.68439422296,6.9957628910258,72577.922370559,2093.7497448467,817.70508034402,7.1338013112524,90089.776816887,2109.0820724588,790.42335861421,7.0835239928696,85187.795437671,2109.0787604134,790.4292519334,7.0835241187713,128406.60136081,2093.7726549664,817.66431500639,0.78255629776195,84952.417908567,43909.58,2093.7563847681,817.69326553725,6.9957631121586,70422.096147083,2109.086047754,790.41628513515,7.0835238560924
146.2,818.47963959759,824.8167,790.41911001071,750.24456613846,189.27251509217,137324.88726571,2093.8610469131,817.5070339624,0.7825511297296,172903.13250633,2109.0151016015,790.54252384075,0.77703629202927,172902.23200413,2108.939815563,790.67648476338,0.77703643427759,69232.65134615,2093.7701029079,817.6688560357,6.9957181089609,72578.391983586,2093.7585206867,817.68946497028,7.1337556438982,90090.409792936,2109.0865841036,790.41533077647,7.0834787119669,85188.44148619,2109.0832612129,790.4212433934,7.0834788382715,128406.61892593,2093.7813370977,817.64886637412,0.78255128852541,84952.838596068,43909.58,2093.7651368837,817.6776923778,6.9957183292808,70422.65886935,2109.0905726716,790.40823368039,7.0834785747416
146.4,818.46454846233,824.8167,790.41094945603,750.24452429363,189.27175589163,137324.94117631,2093.8690575886,817.49278009143,0.78254614186444,172903.29616497,2109.0195241939,790.53465445933,0.777031344624,172902.39546774,2108.9447869201,790.66763893223,0.77703148578839,69233.081355066,2093.7787970842,817.65338597125,6.9956735069792,72578.859757509,2093.7672645189,817.67390654998,7.1337101599199,90091.039097914,2109.0911107496,790.40727624626,7.0834336095699,85189.083249796,2109.0877767234,790.41320867721,7.0834337362905,128406.63705648,2093.7899749713,817.63349649231,0.7825462994524,84953.257916905,43909.58,2093.7738533922,817.6621825761,6.9956737263666,70423.218475767,2109.095112831,790.40015510496,7.083433471885
146.6,818.44952278719,824.8167,790.40276190539,750.24448240151,189.27099679715,137324.99535513,2093.8769834127,817.47867720151,0.78254117679602,172903.45855338,2109.0239392088,790.52679856093,0.77702641940102,172902.55766942,2108.9496990525,790.65889848307,0.77702655957888,69233.509902145,2093.7874483458,817.63799226724,6.9956291079719,72579.325462453,2093.7759715982,817.65841352629,7.1336648826659,90091.664352831,2109.0956526616,790.39919455223,7.0833887089689,85189.720322337,2109.0923073195,790.40514711825,7.0833888361145,128406.65573119,2093.7985640887,817.61821336529,0.78254133310314,84953.675659782,43909.58,2093.782529612,817.64674446259,6.9956293263086,70423.77461635,2109.0996683679,790.39204916736,7.0833885708183
146.8,818.43457078781,824.8167,790.39454744162,750.24444043707,189.27023872213,137325.04976291,2093.884821506,817.46473041643,0.78253623702951,172903.6196446,2109.0283491548,790.51895168177,0.77702151885953,172902.71858213,2108.9545553563,790.65025737305,0.7770216581469,69233.936767561,2093.7960521625,817.6226829849,6.9955849343647,72579.788873252,2093.7846372647,817.64299419094,7.1336198350105,90092.285191124,2109.1002099584,790.39108548331,7.083344032992,85190.352312606,2109.0968532274,790.39705831417,7.0833441605676,128406.67492713,2093.8071000598,817.60302480464,0.78253639198591,84954.091616816,43909.58,2093.7911609549,817.63138620127,6.9955851515367,70424.326951866,2109.1042392752,790.38391588043,7.0833438943744
